key,name
compo_005570,Cherubini (L.)
compo_005570,"Cherubini, L"
compo_005570,"Cherubini, Luigi"
compo_005570,Luigi Cherubini
compo_005570,L. Cherubini
compo_005570,Cherubini. L.
compo_005571,"Cheshire, John"
compo_005572,"Chesneau, Carl"
compo_005572,Chesneau (Carl)
compo_005573,"Chessi, Vincenzo"
compo_005574,"Chevalerie, E. de la"
compo_005575,"Chevallerie, E. de la"
compo_005576,"Chevalier, H."
compo_005576,"Chevallier, H."
compo_005577,"Chevallier, Heinrich"
compo_005578,Chevillard (A.)
compo_005579,"Chevillard, Al."
compo_005579,Chevillard. Al.
compo_005580,Chevillard (Alex.)
compo_005581,"Chevrier, L."
compo_005582,"Chiaromonte, Fr."
compo_005582,Chiaromonte (Fr.)
compo_005582,"Chiaromonte, F."
compo_005582,Chiaromonte (F.)
compo_005582,Chiaromonti (Franc.)
compo_005582,Chiaromonte (Franc.)
compo_005582,Chiaromonte (Franc)
compo_005583,"Chico, Franz Jos."
compo_005584,Chiera (P.)
compo_005585,"Chiesa, Aug."
compo_005586,Chiesa (Jos.)
compo_005587,"Chiesa, M."
compo_005589,"Chiesa, Michele"
compo_005589,"Chiesi, Michele"
compo_005590,"Chilesotti, Oscar"
compo_005591,Chilrhen (W.)
compo_005592,"Chimay, Princesse Alphonse de"
compo_005593,"Chimeri, Paolo"
compo_005594,"Chiostri, L."
compo_005595,"Chipp, E.T."
compo_005596,"Chladek, J."
compo_005597,"Chladek, L."
compo_005598,"Chladek, Lorenz"
compo_005599,"Chlaslanowa, B. de"
compo_005600,Chlum (C.)
compo_005602,"Chlupsa, Joh."
compo_005603,"Chmielewski, Ign."
compo_005604,"Chodorowski, Grégoire"
compo_005605,Chodowiecki (A.)
compo_005606,"Chodowiecki, W."
compo_005607,"Chojnacki, H."
compo_005607,Chojnacki (H.)
compo_005609,Chollet (L.)
compo_005610,"Choltys, V.D."
compo_005610,"Choltys, V.D"
compo_005611,"Chomentowski, Stanislas"
compo_005611,"Chomentowski, Stan."
compo_005611,"Chomentowski, St."
compo_005611,"Chomentowski, Stanislaus"
compo_005612,"Chop, Max"
compo_005613,Chopin
compo_005614,Chopin (F.)
compo_005614,"Chopin, Fr."
compo_005614,Fr. Chopin
compo_005614,"Chopin, F."
compo_005614,Chopin (Fréd.)
compo_005614,"Chopin’s, Fr."
compo_005614,"Chopin’s, Friedr."
compo_005614,Chopin. Fr.
compo_005614,"Chopin, Fréd."
compo_005614,Chopin (Frédér.)
compo_005614,Chopin (Fr.)
compo_005614,Chopin. (Fr.)
compo_005614,"Chopin, Frédéric"
compo_005614,Chopin’s Fr.
compo_005614,"Chopin, Frç"
compo_005614,"Chopin, Friedrich"
compo_005614,"Chopin, Friedr."
compo_005614,"Chopin, Fr"
compo_005614,Chopin (Frèd.)
compo_005614,"Chopin’s,"
compo_005614,"Chopin, Fréd"
compo_005615,Chorherr
compo_005616,"Chorherr, F.X."
compo_005617,"Chorherr, Fr.X."
compo_005618,"Chorherr, Franz"
compo_005619,Chorherr (K.S.)
compo_005620,"Choron, N."
compo_005621,Chotek
compo_005622,"Chotek, B. Graf v."
compo_005623,Chotek (Fr.X.)
compo_005623,Chotek (F.X.)
compo_005623,"Chotek, F.X."
compo_005623,Chotek (Fr. X.)
compo_005623,Chotek (Fr.Xav.)
compo_005623,Chotek (Fr. Xav.)
compo_005624,"Chotek, Frz."
compo_005625,"Chotek, Marie"
compo_005626,"Chotzen, Richard"
compo_005627,"Choulet, Ch."
compo_005627,Choulet (Ch.)
compo_005628,"Chouquet,"
compo_005628,Chouquet (Mlle L.)
compo_005628,"Chouquet, Mlle. L."
compo_005629,Chouquet (Louise)
compo_005630,"Chován, C."
compo_005631,"Chován, Coloman"
compo_005631,"Chovan, Coloman"
compo_005631,"Chóvan, Coloman"
compo_005632,"Chrisander, Nils"
